attendance_rate,time_spent_hours,assignments_submitted,quiz_avg_score,forum_posts,badges_earned,final_exam_score,final_grade
0.8994855765869171,51.40187737649529,8,0.5251959850234867,4,4,0.6099452785583608,2
0.6800256931157703,55.88066755802758,7,0.550580026647112,4,4,0.6088737158156319,2
0.8460719692801235,37.02655831357366,9,0.8691828298971176,6,2,0.7343193787861124,2
0.7214245341003283,69.12870519382959,10,0.5911473527724141,6,2,0.7311605614426152,2
0.7986085542332341,32.212215061416956,10,0.6384456520377474,5,4,0.6961254612487584,2
0.5778462915276499,62.48138027560919,8,0.5298414196943184,3,2,0.6596366612353622,2
0.7627814174450852,62.30911213863007,6,0.517590022161039,14,0,0.6294772660368766,2
0.30132960436489153,35.38748857741667,7,0.5846252504456916,6,0,0.41522043305238326,1
0.7219655762757022,79.75060399133861,8,0.9532610776366688,6,0,0.8428549354944741,3
0.5054290134427291,53.472927203262785,8,0.7987056086788643,4,0,0.7988400150642676,3
0.9308991774820223,59.80838915406537,9,0.6209816692864565,6,2,0.8205591395493688,3
0.8666111029146767,27.093188069963663,8,0.8624315191827993,6,2,0.8502612420309211,3
0.8200006472949122,81.76595004512848,7,0.677155169005533,6,1,0.8281429409771556,3
0.978150934073907,31.631645896623652,5,0.9031510070487757,11,1,0.8228206382516537,3
0.6076625218762745,65.37329649148896,7,1.0,4,1,0.765170916210951,3
1.0,35.07842423102457,7,0.8542242608899286,6,5,0.8687786027859205,3
0.8898287346390577,40.71516795728476,9,0.7141826432833865,3,5,0.8121452622832236,3
0.7145167069171581,61.83131065828171,9,0.8048964810274539,1,5,0.7573638831157272,3
0.9203430220774416,65.41329070512737,10,0.7022606828923318,11,1,0.7922890093938882,3
0.5840559731382549,30.93073626328847,10,0.4246002454037436,6,2,0.5832833717330924,1
0.626322875770849,66.35708253585491,8,0.6018061878681933,4,1,0.5758117470698539,1
0.658711541514045,65.67470742699791,10,0.5572612606520174,2,2,0.655701610200914,2
0.6706533437903978,35.93069886732661,9,0.5984813437253691,5,0,0.6693762388864596,2
0.5915163535859621,73.97971390386665,8,0.9690507148959165,6,2,0.7304977998732456,2
0.9334624600642988,28.147135576279428,5,0.8683224614281987,7,5,0.7541374769762008,3
0.7111718399445253,40.62841125833577,6,0.766132720216247,10,1,0.5997631175291765,1
0.8028757452535319,57.18503936137983,9,0.8218514425677036,3,2,0.738987312790197,2
0.6644472950379479,37.1965057294609,9,0.41618297711412156,6,2,0.4796102573850451,1
0.47690950491772244,53.957286285190115,5,0.8092275569634294,5,4,0.6534516721554009,2
0.7905086037587133,53.616141182049425,9,0.8409436474303251,5,1,0.7760775077688996,3
0.4631617536870335,47.19388595115919,10,0.36403792184690753,4,5,0.6378593927818048,2
0.7397048930871797,62.48600807885839,10,0.8147855130669098,7,3,0.7854147008855762,3
0.5447527441750785,46.57458811013541,10,0.48638895359993717,8,3,0.5959699979503461,1
1.0,53.47311603220709,5,0.4044991965330952,5,2,0.6077262161862005,2
0.8867044083262082,67.19707816231855,8,0.8989477325289367,4,4,0.7889175528823944,3
0.7658630686907221,61.860293150387605,9,0.5489426428581486,3,5,0.7032574644081302,2
0.9395560016482003,61.79025936221313,9,0.5926079890923434,3,5,0.7640494217892942,3
0.6230526033801396,32.7623059667483,10,0.8484406814136017,3,2,0.7591566212089806,3
0.831521906800514,57.87188863251983,8,0.6542142591621398,7,1,0.7082519269735592,2
0.7799715650578071,36.82251813545743,9,0.6729751939406377,2,0,0.7174585908074023,2
0.7896030122000505,30.778775303329606,7,0.6696869640343106,6,2,0.6081892943201412,2
0.9408530250160152,48.92440480572547,5,0.7521398156462178,3,3,0.7695494088175142,3
0.8598738154169703,36.435572200226154,6,0.6660498375413986,9,2,0.6718770551266271,2
0.7933085494237535,61.85926578259966,7,0.7171189111538651,8,1,0.8014597813652516,3
0.5017668845657556,62.21803189542986,6,0.6244662811880941,4,1,0.6038940483635085,2
0.6059930557080805,21.46060645352837,7,0.7527729384819043,5,3,0.638327080129567,2
0.7315936599606414,37.575461906346646,7,0.7470764547856851,4,5,0.7030100731457767,2
0.7640058561414977,28.10319992123002,7,0.9846828756526274,3,3,0.8214495402395202,3
0.5804694412989114,43.060560851106644,5,0.6428123575489446,3,4,0.6140884028298056,2
1.0,56.82763504803236,6,0.672375172329253,4,4,0.732055565972981,2
0.977459108288036,46.36567852732418,8,0.7358236488905562,11,0,0.8184473032375593,3
0.8403177480588725,41.15361138999297,8,0.8446653466472079,6,5,0.7833531972845256,3
0.7608055291925617,69.50264790219708,10,0.5362622270234197,3,5,0.7979068686268016,3
0.7181686545148273,15.42714241105567,9,0.7155364782662601,11,3,0.7028064100690672,2
0.6072122309966647,68.55307840277337,5,0.3238260945917399,6,5,0.5477945945860175,1
0.7616220777778294,41.83567560266771,10,0.6592702124916406,5,4,0.7736567106750025,3
0.7886628810214126,48.828364848308155,10,0.8609090545149041,4,5,0.8524532690532317,3
0.5637359136777563,42.089549934198374,5,0.5910786345479022,5,3,0.6034279634435163,2
0.8001264625867346,73.14332158308677,5,0.7265256422927967,1,2,0.7215044368255993,2
0.7267111426762877,31.53532254792111,7,0.6206641638424596,7,4,0.567911460141082,1
0.4638288663183914,50.17604554582904,5,0.5710896703399475,2,3,0.5011933848034621,1
0.6209422483830747,57.91157977789995,8,0.8457228997402152,8,3,0.7402864027842972,2
0.6879591699867533,25.834958481722488,5,0.5432111965231519,4,2,0.5606376621310621,1
1.0,36.2015274433077,7,0.7439447940794639,9,3,0.8166943093679433,3
0.8334829686800638,47.77732199752656,6,0.7462527431149237,3,4,0.6818878157926671,2
0.5496777646350163,36.70002447973438,10,0.5722300724442064,3,5,0.5349334102788961,1
0.8229054434126455,37.76612343171275,5,0.7233527885436443,3,4,0.6511545537211054,2
0.5179044016592451,44.75206005385344,10,0.5597578243798034,4,0,0.6490262594901476,2
0.912403658083061,59.743719974692596,6,0.7782687812363737,3,0,0.7632000231308556,3
0.6793313022273182,44.859233346827835,9,0.5027581428035659,6,4,0.5827533883832596,1
0.7359545716891244,66.1763929170942,7,0.6490591745212237,7,0,0.7124581707219664,2
0.9488694971313285,35.03363326010968,10,0.662084251051315,5,0,0.8001834456771362,3
0.5569254647123625,31.221166092898212,5,0.8669433007316004,5,2,0.6372170550349541,2
0.5404322722330513,78.89518108581701,9,0.7210064607567838,6,1,0.8504512666882792,3
0.6624601010480993,40.13062808501733,9,0.8432520235168088,4,5,0.6792674499053002,2
0.9057568276528974,30.336319893917604,6,0.7832036572734817,2,0,0.6918278019841514,2
0.5220980886784736,23.869190873422543,10,0.7822454501343638,4,1,0.7237673485585022,2
0.3251766602834147,66.12655180713409,10,0.6502100214654898,8,5,0.6246956731192445,2
0.6823261712386501,44.880432280099114,8,0.853135882528733,5,0,0.7281367450791318,2
0.832761119986638,46.194353974004024,8,0.6465744386046995,8,1,0.6686455713046713,2
0.9300392624608244,47.611974326200404,8,0.4405261780104838,4,5,0.5948809612950505,1
0.6805257956871902,65.19414327004672,10,0.667781924729966,5,3,0.7784923261873554,3
0.6882860089325996,47.307052490361194,10,0.7680214606966101,4,1,0.7552654170947047,3
0.9230851101383621,85.1608066824894,8,0.459006142193078,8,1,0.7452191912691735,2
0.46953874504568693,52.00640861081344,7,0.5672346461919421,2,3,0.4810517079223239,1
0.6917218837225486,65.92677150437481,5,0.5154117339733966,3,3,0.6397184219546352,2
0.7785635834887586,62.0785978685661,5,0.8180075657063445,3,0,0.7533848621232451,3
0.8173828081927551,49.45329019612944,7,0.9509293955518743,5,0,0.7852254237272035,3
0.6735289960213676,41.19543520969305,6,0.6685451268680175,4,1,0.6590291645782513,2
0.7551661517558762,54.9794589284983,5,0.7797295544602388,5,4,0.7197569836538733,2
0.3767508969880516,57.6514809681091,10,0.7758279048849585,9,1,0.7252819699702038,2
0.6512627381499227,41.41120927810209,9,0.9330695419659942,6,4,0.7687843351611705,3
0.8180263068831701,52.495082989259835,10,0.6021170644071089,3,3,0.6848205529143994,2
0.602655894861798,68.54307467389394,5,0.6670181552862513,4,1,0.5458638838964498,1
0.7588476332384396,81.04921608604518,7,0.6488847025863912,5,5,0.6780149870410082,2
0.8170308751204047,62.81553980524132,6,0.7113050860060394,5,0,0.6249488429533526,2
0.6986176198713353,77.94139529570424,5,1.0,9,2,0.8197287970165117,3
0.7755695656494856,40.55938683190316,7,0.704621667279597,8,5,0.6726883688131446,2
0.6055901152073082,60.52823378088941,9,0.5717934021089409,7,5,0.5967939598324979,1
0.719008308045593,70.07779262871908,8,0.5268254159660322,5,0,0.7008112502534117,2
0.8415324254383834,36.55500000542006,9,0.887896751096957,3,2,0.8422078715400042,3
0.7735459441452651,42.71614831932486,9,0.5711118244032881,3,4,0.6778710382980674,2
0.6620203095654097,76.06857142752875,6,0.7995380438798643,9,5,0.795662368219236,3
0.7836324606436189,35.3735171631959,5,0.5980463006112058,7,0,0.6490582912048308,2
0.8571914685954927,29.88304951016434,8,0.5099960895125242,7,1,0.6533900144879441,2
0.4425088082133783,72.91972360459266,7,0.7907799400452732,5,2,0.668924086306417,2
0.9238611097433846,67.95144837470659,8,0.6053882699854702,5,5,0.6647741975165579,2
0.6995617891978392,56.481803659756544,5,0.763813845885834,6,3,0.6013331121833653,2
0.8138234899860346,49.31433868031259,6,0.7748924411269065,5,1,0.662292665705156,2
0.9295870385467842,43.42213241592527,5,0.7819397867518703,3,0,0.6426288090840755,2
0.5442489454154301,54.22923310713577,7,0.659777697408522,4,3,0.5956425654267056,1
0.643583849635868,73.69710436102325,8,0.8029275334757061,4,3,0.8509979142118318,3
0.7067176956186443,53.57849189213114,9,0.5616180507327875,5,3,0.6449499974576496,2
0.6324369718313357,82.50438900870449,5,0.3318864623403799,6,3,0.5193289964276987,1
1.0,36.53087021539655,10,0.8060338259680161,1,1,0.8903666139611982,3
0.6214841859259811,49.70478868507596,6,0.7248385757256204,5,4,0.631746504576159,2
0.6666679830769701,44.40411998504127,6,0.6084882633979043,7,5,0.613938680727248,2
0.7806583547404465,33.72287685256501,8,0.47932708570374316,4,3,0.6018692718005977,2
0.5696775710885866,47.70374400485517,9,0.3945132551746985,8,4,0.5218674129681602,1
0.6906478932365604,56.25993952490659,7,0.7077615022313458,4,4,0.6908121096105596,2
0.7976179891875262,57.86345269928045,9,0.9473178948594928,7,0,0.8359683284581941,3
0.7000709393426233,82.55678268416834,8,0.679216387535353,1,1,0.6894758501024053,2
0.7359919711650078,56.967012045853394,9,0.6457996919962682,4,3,0.7029915612781886,2
0.6706001831327444,67.25205205519424,8,0.6963448236256236,5,2,0.66692945094289,2
0.522829453622885,50.99141369448464,9,1.0,5,0,0.8476746626008429,3
0.7982389817008858,75.17083400678894,5,0.81278563399797,6,5,0.78343796487245,3
1.0,85.97673928382105,6,0.5599637122449416,5,1,0.773378531801428,3
0.7527602446175157,57.96627696463925,8,0.7042155855853154,2,1,0.7103632657585429,2
0.7837896175871324,35.11011476822628,8,0.7498655366732411,5,4,0.6711415533746022,2
0.8539084132675289,41.76792465834247,6,0.5415491700131733,6,0,0.678709493682964,2
0.5596004255179952,54.22901454807743,10,0.813870493351384,6,1,0.6614822282469013,2
1.0,56.847470528759686,10,0.5773286804283468,4,0,0.8530253570546585,3
0.7803493194634203,60.47637701576558,7,0.47335813489898937,3,1,0.7220365353544466,2
0.9947785348633663,56.90296521845062,8,0.7114200330759667,4,4,0.852295836004791,3
0.6400450506714016,50.10477374383908,5,0.6876766210764467,6,5,0.6176722885786871,2
1.0,40.45702338196807,9,0.6998467146695958,3,3,0.7404653997759468,2
0.8662733241052174,56.01707391896344,5,0.5853033073505818,5,3,0.6310331892044376,2
0.8329560128778537,77.82481036220985,8,0.6062331073193438,2,5,0.7102562094496765,2
0.7851036681529722,65.29892908141632,7,0.8692669990553666,7,1,0.805532968573365,3
0.7127207072888326,58.02055924454297,8,0.7661628422501122,4,1,0.7483630957157079,2
0.9300797487710809,65.44350385734127,7,0.5564880885134073,6,0,0.7852013196162397,3
0.7710539804772071,44.434039566487215,6,0.40739546583698383,7,4,0.5407995804863024,1
0.4549395444619272,42.37602280875019,9,0.5628375396831684,2,0,0.6342755892664215,2
0.5824220307439496,38.78322343451027,5,0.7235948608240286,2,5,0.6130508979621154,2
0.7221231371710879,48.12070065845843,7,0.6052102422468337,6,0,0.6402328584687716,2
0.7964998474748333,43.669911549363796,5,0.5935524692234768,4,2,0.6312237563562964,2
0.7415117266650156,68.1241211097821,6,0.6116259341604006,6,2,0.6889446630118787,2
0.9328456184690495,42.87014873476717,8,0.6890938655895568,1,5,0.6764045736530885,2
0.4573347203942063,37.959174256626255,7,0.8176941869437523,2,3,0.5841115942885388,1
0.771538190475774,79.13865768245947,9,0.6999371194081461,7,4,0.7110920082252926,2
0.4773031161919268,43.22937153377985,7,0.7092905532276476,5,4,0.6294442568731656,2
0.8639568443226253,52.302926858755264,10,0.6662709454175769,6,3,0.8070555763080446,3
0.7358311928336996,56.76984237115117,8,0.6250964751767891,7,4,0.6332908792039542,2
0.8129414958036177,32.94960321618777,8,0.8341361306979894,6,2,0.7965606267209302,3
0.620417555911535,68.53225654254604,9,0.8113603101766294,4,2,0.7460212047301861,2
0.9419197397486627,59.55678560616841,9,1.0,7,2,0.9227773183539284,4
0.9062586996088277,73.37576017821172,6,0.7915846447583879,3,5,0.8117630914199319,3
0.8375316454517832,39.811670941728494,5,0.6252378517288805,4,0,0.6122090665693245,2
0.7305724129704839,51.4868868871424,7,0.5643023036334716,7,1,0.6672635901447671,2
0.8369785927942698,50.59033632491293,6,0.8429417891067424,3,5,0.8604180802732322,3
0.6439661148018977,53.958327415250324,5,0.5777519673534834,5,3,0.5681913016417305,1
0.8783333488531068,28.180778771342585,6,0.8214605029783106,4,0,0.7995810197505596,3
0.9974221341485882,51.66254568038334,10,0.5860129009161079,4,4,0.8240734558307217,3
0.9105915839968779,28.603041328643823,9,0.752373757568092,6,5,0.7575526120182773,3
0.6405596295288886,55.37501106795382,9,0.5410373177700456,7,1,0.6836952770203278,2
0.8042125975909654,18.070263132222205,8,0.8169828031498121,11,4,0.7241217436078742,2
0.5560287684362029,22.2261974856412,7,0.5149492516736126,5,5,0.5935094569740792,1
0.8358585466763514,62.278230746599974,7,0.7409435994260052,8,3,0.8220436646595806,3
0.8175905119293808,41.79742317207826,7,0.6703240098659482,8,1,0.6929760858670363,2
0.4695275490701754,35.182128895516385,6,0.715270965583939,4,5,0.5406994760306264,1
0.5757324234131455,69.06268431613321,6,0.6406294248757549,2,2,0.6505905756583983,2
0.7075291654884349,54.91439325992622,7,0.6371110078943513,5,2,0.6523655722043394,2
0.7048710379288761,63.081352933006755,8,0.7232171806014657,5,1,0.7250357319777286,2
0.5685784596871792,47.506368915187544,5,0.5496792432865222,3,2,0.5322432918019284,1
0.8083468094028275,90.19443040850004,10,0.5487966907499985,9,2,0.8170175495702854,3
0.7877210413410768,40.932292091603074,6,0.6462175750542382,2,5,0.6370546238598388,2
0.7208596302032221,76.16743324039832,7,0.6403794790421489,9,5,0.6818604780693741,2
0.6366312749762456,49.07950939850131,9,0.5491905304293438,5,2,0.7023855269322382,2
0.9073060689624846,25.18234407630881,6,0.8386322039371996,2,3,0.7317045483299214,2
0.9983110669632442,57.24273118622163,5,0.6498289872352593,12,1,0.6923490529267353,2
0.6774657774230195,54.72143842182746,6,0.6660006695505832,7,1,0.6846767270753944,2
0.6581749624267769,34.23017278641156,5,0.500870751104568,3,0,0.559982040361927,1
0.8236811498117994,36.16671084297928,5,1.0,4,4,0.7134260992536939,2
0.6962955930379521,49.62953535372512,6,1.0,0,4,0.7088415937083469,2
0.7290904199005149,55.24621722871972,5,0.5829402132393477,2,0,0.6309103628312305,2
0.8609479727587007,12.940050756808986,6,0.8839129571753646,7,4,0.6946543777542603,2
0.4635965868739061,65.79682178785704,6,0.6862279924393614,3,2,0.6175978785111894,2
0.9477453487279004,42.58253039277534,8,0.9405654389219659,6,5,0.829083120602252,3
0.7609020786494012,30.023787734027355,9,0.750434962960058,5,1,0.8008905565959602,3
0.688276028315673,64.11599827177896,10,0.7149643253151098,4,0,0.776304527086208,3
0.7366148768667826,49.64573030872315,5,0.3251095690572127,3,3,0.4348882876971432,1
0.7443644032530778,68.24248665173381,6,0.5682091039859976,5,2,0.6609800453473785,2
0.4903198044832612,56.56928394469633,5,0.7030781004362413,3,3,0.6279666941352415,2
0.9742407341179854,49.97728245577931,6,0.7297999379055968,6,2,0.7625277591856141,3
0.7561988448405927,47.70905082529766,10,0.5177749429093923,3,5,0.6549545077456892,2
0.8164503195671062,57.240691408342066,6,0.5906842706985581,2,0,0.6822143880094923,2
0.8927324655861064,43.797031117860044,6,0.7830170525876229,1,1,0.7805559987697296,3
0.596825631365955,37.211411168802506,9,0.49251839053999635,4,3,0.6201117763209326,2
0.8210207848552843,59.14863683981966,5,0.7200594585585308,3,5,0.6896255017574209,2
0.709853836365181,47.83268237833356,9,0.8856930297233583,4,1,0.8417046822494888,3
0.877015616282474,50.50351472103509,9,0.7578204443667731,3,2,0.7342272408637022,2
0.43091588694727573,66.34069754231912,9,0.7503230114748966,6,1,0.6122393018262049,2
0.7351358549638096,48.29185088396389,9,0.3969772826233354,4,1,0.5934864613117876,1
0.6595769016324058,50.22550888312686,8,0.5767130835373155,6,5,0.7253365263398629,2
0.8148394425951233,41.00525732823602,5,1.0,5,1,0.8694310858227137,3
0.8205066281052303,56.46109900972776,5,0.6101257123681101,4,1,0.7170744061945099,2
0.6438561157766961,55.24741869020132,6,0.8896714314320602,6,1,0.726705203998065,2
0.6431739203735934,63.511626976858366,5,0.6083738665965576,8,4,0.5133201925813282,1
0.7334001947164006,41.31306744489686,10,0.6583269247735805,4,1,0.7493015521071332,2
0.6155036659027188,43.13274545614721,9,0.7773380268030278,7,3,0.6887836483347909,2
0.8762975543178191,61.882060987182044,7,0.7151039523991014,7,4,0.7885337269811062,3
0.694618919932883,53.78319505044295,5,0.7572268676501619,3,5,0.6873254689137663,2
0.3139517671017538,36.40672810710958,7,0.5772414617909519,8,3,0.60482760793849,2
0.693776691506729,69.5983110160175,10,0.5295594715796865,4,2,0.7828696046941406,3
0.5942184268734041,24.523241473996237,8,0.5671192578414248,3,3,0.5543157171226302,1
0.5053086276808582,61.764271298956274,6,0.6201522787806449,6,4,0.5880297892777006,1
0.5643860042666141,31.02181946002705,6,0.6656077926913883,6,2,0.5750000204263457,1
0.7664112707749455,78.2868277472829,6,0.8555913070959731,6,5,0.7478681458995171,2
0.9492961242372346,26.83100409641565,8,0.7131012184037572,4,2,0.758809082520295,3
0.796977671079747,67.28375977809122,9,0.7726895653762877,6,1,0.7063421898086824,2
0.6590244917676391,48.77548459983134,7,0.7212401518870197,7,3,0.6446760932756903,2
0.8183856292756054,44.50096145241884,5,0.5326848619706835,4,1,0.6594716314175908,2
0.6811364534671512,52.780949847016416,9,0.7025904289008473,4,1,0.5609894610740198,1
0.6458099446255283,59.478505087367196,6,0.7196173165287304,6,1,0.5816635107327919,1
0.5768455997650523,36.43399246503696,6,0.8139884832011961,8,1,0.7128368443809238,2
0.4872256789872421,37.763184122471415,9,0.5397117895534802,5,4,0.6464205843431038,2
0.6915114440160832,59.74407297669329,7,0.39393837022774586,3,5,0.4999098147819345,1
0.7737080234880198,24.389855695256003,9,0.7264395722755745,2,3,0.7852082451225451,3
0.7355064494977666,41.23656360211872,8,0.753077500238257,1,4,0.772829983026239,3
0.6876049608078962,95.6103043123916,6,0.6730922790524428,7,5,0.7017207926710066,2
0.6081380908954829,35.479805531160785,7,0.7042031351090187,7,4,0.6287663576455141,2
0.8412369287527452,67.2170418763963,5,0.8318158567874206,7,2,0.7970726804473831,3
0.5524302120080122,41.21073846929282,6,0.6311791635208737,3,1,0.5696273505527588,1
0.8664041870765213,57.635677171957155,9,0.658203873676213,4,3,0.7712996606698181,3
0.5996674471609913,59.81533535894326,7,0.7118554666920748,5,3,0.7135558434043685,2
0.6371347143970447,66.93435102774421,6,0.5170277981245985,6,3,0.5560778852869032,1
0.5299822214076484,46.99619259780837,5,0.6772154162428368,8,3,0.5602910882771941,1
0.6747896779671545,79.8332695813228,5,0.690438502399869,10,1,0.7301327393324851,2
0.8962968687716968,41.15995153122229,10,0.945556332148041,5,2,0.8355887361195643,3
0.8273442132665935,53.5133062039934,9,0.6552826513557308,5,5,0.7828570607005327,3
0.8967633168042053,53.679153983264115,8,0.73000168599167,5,4,0.7825558967571653,3
0.8283213818900904,33.170478200758765,9,0.8377926408084613,4,2,0.8249820090894373,3
0.5844495257204446,45.71191617531319,7,0.5743772912034357,3,2,0.5996809525061096,1
0.7003816163508664,52.42270248857611,9,0.9063610580314249,7,5,0.77154171676512,3
0.6329701306323806,43.5181843530587,7,0.9645805348085916,6,1,0.6664115756863974,2
0.949586235605856,86.61385948184802,10,0.6956655568526987,2,2,0.7805078533485996,3
0.5704817030360533,37.42064489600704,10,0.6190860907810929,1,5,0.6351830574476598,2
0.8840546534083666,67.69136702210642,10,0.9440679136585581,4,0,0.9532146610606007,4
0.8839430805163153,62.8468971972318,8,0.8193446309152221,11,3,0.8356193404523815,3
1.0,49.79206798243593,10,0.7122953806995753,3,5,0.8893486443270242,3
0.6885470111055754,37.0218641922163,9,0.9140265729423553,2,0,0.8166303664281808,3
0.8568483239370244,38.47617019412345,5,0.8981488282823978,4,1,0.7539467512275673,3
1.0,42.23049051175235,7,0.6495614569062665,4,3,0.8014166652303788,3
0.6573537484599455,23.213880770806053,7,0.7373094779948725,9,2,0.6701158387373063,2
0.5197439628701461,34.948018613010646,5,0.7865188731888934,3,2,0.6648875151895052,2
0.46799849491383544,27.762852269545363,9,0.7043095044831776,2,3,0.640542681547889,2
0.8569068043291997,70.18812504766575,8,0.49136941136435786,6,1,0.6403062891594925,2
0.46752746879121243,59.27693588582328,6,0.559261074445263,5,0,0.5665264620760002,1
0.6941521420593115,61.789611482981904,9,0.4962605821809659,6,1,0.6466217185883409,2
0.8155969780558441,58.832479273129216,10,0.7739386454536006,4,2,0.7624055513495831,3
0.7777763305244871,52.50451435001245,9,0.5223471524314384,1,1,0.7556863321640989,3
0.8138167296276259,71.91020498193706,7,0.7288627106226144,3,5,0.748197812414294,2
0.7833434783701281,40.83856016402394,7,0.9747855739412735,5,1,0.7974555862352996,3
0.941829871997009,51.600044830505674,8,0.9141655277368219,7,2,0.8222456304625726,3
0.6071525428891804,61.20588241736185,10,0.42438750295990313,9,3,0.5639927513736358,1
0.6484507292312203,30.181861522158066,8,0.508194779384349,2,3,0.5925257624280222,1
0.6341010832093764,96.44883344213824,8,0.5835225363730212,5,0,0.7427740753607597,2
0.8745287717793915,50.42848644166379,5,0.5246464466170948,4,1,0.6636483232932865,2
0.8850597882592596,52.129841758633894,6,0.45192784340173997,3,4,0.5869617096876844,1
0.8176837978977762,68.85317047512382,6,0.6983739490412139,4,3,0.7238117433571549,2
0.9275240500334891,63.724329995153354,10,0.8057650824124846,7,5,1.0,4
0.5732938698935429,50.57117029094689,8,0.843105105808433,5,5,0.698146397810396,2
1.0,51.95194157147063,7,0.6288285743884285,3,5,0.7498426710478797,2
0.9784857932568387,27.437772035780316,6,0.6592144449526612,6,4,0.7484133074990964,2
0.8603432995868621,41.65301333225035,9,0.7533515867687133,2,1,0.7638793549170453,3
1.0,57.7581532423844,5,0.6837271657241276,6,1,0.6502669006370698,2
0.501506518848334,56.6583925856433,7,0.8215910164143703,4,3,0.7758293234782174,3
0.6713327795606022,68.31748625006131,5,0.764554729425177,4,2,0.6671783257943175,2
0.6397044808977072,48.19248412665013,9,0.6435543364728956,6,2,0.7276609933787868,2
0.8582218985636014,29.190702298537005,6,0.4215045532519835,2,3,0.5533854485302363,1
0.5924788890596782,65.85095646163516,5,0.9248547408222989,4,0,0.8290840130570841,3
0.8636242724006228,71.54134019273025,10,0.5970876565833517,1,2,0.859911205678807,3
0.955580421599507,63.47366859284344,5,0.753633796859539,7,0,0.7409284385984777,2
0.8542804350125999,47.545494937137626,5,0.4125112496921353,4,5,0.5754694357654725,1
0.7925626535492252,65.66579077814869,9,0.6983025124921293,6,1,0.7559265962187556,3
0.6018189988648877,100.0,7,0.7150392941293298,3,4,0.7152354728203383,2
0.6229723550811953,51.72728471660714,7,0.7222903108821492,11,3,0.634814527608735,2
0.9374428357944999,30.32394961632313,9,1.0,4,4,0.8781583046750618,3
0.8669023505857998,41.20572425671772,5,0.6053322439309851,7,1,0.5395781339334004,1
0.7441470720933684,59.38214000456077,5,0.8230996340435038,11,1,0.6933172933190963,2
0.6873135681351165,25.92793533652906,8,0.7784848678314066,2,2,0.6744062513586885,2
0.4461288190332935,52.54104612368104,10,0.598204151099862,3,2,0.6001052696753935,2
0.5893721371973342,55.70504975473824,6,0.8208504104771395,2,5,0.7187531302224914,2
1.0,73.02682609718978,6,0.6753518594603796,3,0,0.7542789009576107,3
0.5579316643496299,69.65292284081451,7,0.8312864826365077,7,0,0.7775444853579628,3
0.7784219731831621,62.96877187627656,9,0.9941443935132571,4,0,0.8496872388626784,3
0.9011165959792797,17.55981484228206,5,0.722619833595115,5,0,0.6345032218747035,2
0.5617615997996561,63.81579692071888,10,0.6578312156397322,5,2,0.7205181972012725,2
0.7777065712171625,60.582700790903694,6,0.8577334275715619,5,0,0.7047142262299158,2
0.8906873306265982,53.8391656561752,9,0.9094979748901512,5,0,0.8604265979155683,3
0.7518748982860876,24.046668107817716,9,0.5675113690911926,7,3,0.577284744827076,1
1.0,38.34839136219409,5,0.6320564365692887,6,1,0.6568899131514114,2
0.49971011116827074,32.497658456989,10,0.8013134907761892,3,2,0.7734185845861625,3
0.9088092794825818,19.774873407393642,9,0.6801951984377921,7,2,0.7782661937590865,3
0.7240797393905304,49.95627272877808,6,0.5568501980519819,6,3,0.5813485319603484,1
0.8657880232255013,38.03266817835831,8,0.7811042241843091,5,3,0.788848018864344,3
0.8161960727548869,89.37958370403368,6,0.8007234573560158,2,3,0.7925336250489793,3
0.6400265704335005,47.468420908431355,10,0.6498421366154536,6,1,0.74376500426871,2
0.7843494588689011,69.4062973379894,8,0.7092023147996854,6,2,0.6722369473021411,2
0.4713147822902569,26.46351462960163,9,0.613514039658082,3,3,0.4267732928177454,1
0.8404871250857091,42.04865620992695,6,0.5357143861132041,11,0,0.6240277451916779,2
0.7947237698985788,51.453468140514715,5,0.625440309005772,5,0,0.6137722446292176,2
0.8457990252964653,36.377690770884946,10,0.711089852526386,6,3,0.784859757137449,3
0.9087177487630725,43.666989727928836,9,0.47873661677960555,7,3,0.7454200470727409,2
0.8051429760314567,46.73073640634692,5,0.6363980603121762,5,2,0.6627832686038415,2
0.7722134129697414,46.49138021832658,8,0.7131745195889108,5,2,0.772534305983498,3
0.6178397495008061,77.82677859553019,7,0.8791989865187301,5,5,0.7559975757595466,3
0.6431668854526423,55.67339428147265,7,0.6531111467799203,5,3,0.6514496124114945,2
0.9280101930265996,57.19265844411955,8,0.5131146474836167,4,4,0.7480666030223386,2
0.9654503108558967,58.09482161517606,7,0.6685509980953406,7,1,0.7986040900151002,3
0.7142834345531919,59.18939566005669,10,0.6150146043864865,3,1,0.7768581810820923,3
0.7569004120879911,48.75669524187702,9,0.7828267832586044,4,5,0.7798170477086667,3
0.6143078437509351,45.18880442781731,9,0.6493142010456656,3,1,0.6321471757437722,2
0.9259135267901167,52.50224089277416,10,0.29341500676310933,2,1,0.6447184436116505,2
0.8498125235537668,67.3520592337021,6,1.0,4,1,0.8843719387207168,3
1.0,66.89357282654575,9,0.7213544937386394,3,3,0.8794994498761662,3
0.6182515384230391,46.394022864673836,7,0.7133787265462869,7,3,0.6374087010422052,2
0.6932988151472674,61.51765542002167,10,0.46878850420044516,2,4,0.6281265422104446,2
0.7847168883788358,47.08123005440498,5,0.48031461010575816,4,0,0.601268511213653,2
